#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_072862217.1	443254.Marpi_1744	1.07e-258	716.0	COG1066@1|root,COG1066@2|Bacteria,2GCB5@200918|Thermotogae	200918|Thermotogae	L	DNA-dependent ATPase involved in processing of recombination intermediates, plays a role in repairing DNA breaks. Stimulates the branch migration of RecA-mediated strand transfer reactions, allowing the 3' invading strand to extend heteroduplex DNA faster. Binds ssDNA in the presence of ADP but not other nucleotides, has ATPase activity that is stimulated by ssDNA and various branched DNA structures, but inhibited by SSB. Does not have RecA's homology-searching function	radA	-	-	ko:K04485	-	-	-	-	ko00000,ko03400	-	-	-	AAA_25,ATPase,ChlI
WP_072862219.1	443254.Marpi_1743	1.79e-219	610.0	COG1623@1|root,COG1623@2|Bacteria,2GCEW@200918|Thermotogae	200918|Thermotogae	L	DNA integrity scanning protein DisA	disA	-	2.7.7.85	ko:K07067	-	-	-	-	ko00000,ko01000	-	-	-	DisA-linker,DisA_N,HHH,HHH_2
WP_072862221.1	443254.Marpi_1742	2.07e-91	268.0	COG0691@1|root,COG0691@2|Bacteria,2GCZP@200918|Thermotogae	200918|Thermotogae	J	Required for rescue of stalled ribosomes mediated by trans-translation. Binds to transfer-messenger RNA (tmRNA), required for stable association of tmRNA with ribosomes. tmRNA and SmpB together mimic tRNA shape, replacing the anticodon stem-loop with SmpB. tmRNA is encoded by the ssrA gene	smpB	-	-	ko:K03664	-	-	-	-	ko00000	-	-	-	SmpB
WP_072862224.1	443254.Marpi_1741	2.54e-173	489.0	COG1131@1|root,COG1131@2|Bacteria,2GE0D@200918|Thermotogae	200918|Thermotogae	P	AAA domain, putative AbiEii toxin, Type IV TA system	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
WP_072862226.1	443254.Marpi_1740	2.98e-109	320.0	COG1187@1|root,COG1187@2|Bacteria,2GD00@200918|Thermotogae	200918|Thermotogae	J	Belongs to the pseudouridine synthase RsuA family	-	-	5.4.99.19	ko:K06183	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PseudoU_synth_2,S4
WP_072862230.1	443254.Marpi_1738	2.09e-117	351.0	COG0457@1|root,COG0457@2|Bacteria,2GC38@200918|Thermotogae	200918|Thermotogae	S	Tetratricopeptide TPR_2 repeat protein	-	-	-	-	-	-	-	-	-	-	-	-	TPR_17,TPR_19,TPR_2,TPR_8
WP_072862232.1	443254.Marpi_1737	1.47e-129	374.0	COG1408@1|root,COG1408@2|Bacteria,2GDAE@200918|Thermotogae	200918|Thermotogae	S	Calcineurin-like phosphoesterase superfamily domain	-	-	-	ko:K07098	-	-	-	-	ko00000	-	-	-	Metallophos_2
WP_072862234.1	443254.Marpi_1736	1.58e-45	146.0	COG0254@1|root,COG0254@2|Bacteria,2GDEQ@200918|Thermotogae	200918|Thermotogae	J	50S ribosomal protein L31	rpmE	-	-	ko:K02909	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L31
WP_072862236.1	443254.Marpi_1734	1.28e-33	117.0	COG2331@1|root,COG2331@2|Bacteria,2GDJM@200918|Thermotogae	200918|Thermotogae	S	regulatory protein, FmdB family	-	-	-	-	-	-	-	-	-	-	-	-	Zn-ribbon_8
WP_072862238.1	443254.Marpi_1732	3.67e-235	652.0	COG0162@1|root,COG0162@2|Bacteria,2GCKH@200918|Thermotogae	200918|Thermotogae	J	Catalyzes the attachment of tyrosine to tRNA(Tyr) in a two-step reaction tyrosine is first activated by ATP to form Tyr- AMP and then transferred to the acceptor end of tRNA(Tyr)	tyrS	GO:0003674,GO:0003824,GO:0004812,GO:0004831,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016070,GO:0016874,GO:0016875,GO:0019752,GO:0034641,GO:0034660,GO:0043038,GO:0043039,GO:0043170,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564	6.1.1.1	ko:K01866	ko00970,map00970	M00359,M00360	R02918	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	iLJ478.TM0478	S4,tRNA-synt_1b
WP_072862240.1	443254.Marpi_1731	6.57e-80	252.0	COG1196@1|root,COG1196@2|Bacteria,2GEEA@200918|Thermotogae	200918|Thermotogae	D	S-layer homology domain	-	-	-	-	-	-	-	-	-	-	-	-	SLH
WP_072862249.1	443254.Marpi_0943	3.39e-49	157.0	COG0776@1|root,COG0776@2|Bacteria,2GDFH@200918|Thermotogae	200918|Thermotogae	L	Histone-like DNA-binding protein which is capable of wrapping DNA to stabilize it, and thus to prevent its denaturation under extreme environmental conditions	-	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0009889,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:1901363,GO:1903506,GO:2001141	-	ko:K03530	-	-	-	-	ko00000,ko03032,ko03036,ko03400	-	-	-	Bac_DNA_binding
WP_072862251.1	443254.Marpi_0942	2.57e-60	188.0	COG0239@1|root,COG0239@2|Bacteria,2GD8Z@200918|Thermotogae	200918|Thermotogae	D	Important for reducing fluoride concentration in the cell, thus reducing its toxicity	crcB	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008509,GO:0015075,GO:0015103,GO:0015318,GO:0015698,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0098656,GO:0098660,GO:0098661,GO:1903424,GO:1903425	-	ko:K06199	-	-	-	-	ko00000,ko02000	1.A.43.1,1.A.43.2,1.A.43.3	-	-	CRCB
WP_072862253.1	443254.Marpi_0941	4.41e-61	188.0	COG1993@1|root,COG1993@2|Bacteria,2GDG7@200918|Thermotogae	200918|Thermotogae	S	Uncharacterized ACR, COG1993	-	-	-	ko:K09137	-	-	-	-	ko00000	-	-	-	DUF190
WP_072862257.1	443254.Marpi_0939	3.25e-210	591.0	COG1721@1|root,COG1721@2|Bacteria,2GC0C@200918|Thermotogae	200918|Thermotogae	S	Protein of unknown function DUF58	-	-	-	-	-	-	-	-	-	-	-	-	DUF58
WP_072862259.1	443254.Marpi_0940	1.51e-170	482.0	COG0714@1|root,COG0714@2|Bacteria,2GC2Y@200918|Thermotogae	200918|Thermotogae	S	associated with various cellular activities	-	-	-	ko:K03924	-	-	-	-	ko00000,ko01000	-	-	-	AAA_3
WP_072862261.1	443254.Marpi_1656	1.2e-220	627.0	2C9I9@1|root,32VBC@2|Bacteria,2GD9H@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	12TM_1
WP_072862263.1	443254.Marpi_1655	4.11e-152	430.0	COG1131@1|root,COG1131@2|Bacteria,2GBWR@200918|Thermotogae	200918|Thermotogae	V	PFAM ABC transporter	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
WP_072862265.1	443254.Marpi_1654	4.67e-104	308.0	COG3279@1|root,COG3279@2|Bacteria,2GD2T@200918|Thermotogae	200918|Thermotogae	K	PFAM response regulator receiver	-	-	-	ko:K07705	ko02020,map02020	M00492	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	LytTR,Response_reg
WP_072862269.1	443254.Marpi_1653	3.59e-124	367.0	COG2972@1|root,COG2972@2|Bacteria,2GEFY@200918|Thermotogae	200918|Thermotogae	T	Histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	His_kinase
WP_072862276.1	443254.Marpi_0961	1.19e-224	640.0	COG0613@1|root,COG0613@2|Bacteria,2GCGH@200918|Thermotogae	200918|Thermotogae	L	SMART phosphoesterase PHP domain protein	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_072862278.1	443254.Marpi_1674	3.27e-298	818.0	COG0531@1|root,COG0531@2|Bacteria,2GDQW@200918|Thermotogae	200918|Thermotogae	E	Amino acid permease	-	-	-	ko:K03758	-	-	-	-	ko00000,ko02000	2.A.3.2	-	-	AA_permease_2
WP_072862280.1	443254.Marpi_1675	1.54e-257	709.0	COG2235@1|root,COG2235@2|Bacteria,2GC58@200918|Thermotogae	200918|Thermotogae	E	Amidinotransferase	arcA	-	3.5.3.6	ko:K01478	ko00220,ko01100,ko01110,ko01130,map00220,map01100,map01110,map01130	-	R00552	RC00177	ko00000,ko00001,ko01000	-	-	-	Amidinotransf
WP_072862282.1	443254.Marpi_1712	4.47e-31	108.0	COG0267@1|root,COG0267@2|Bacteria,2GDKK@200918|Thermotogae	200918|Thermotogae	J	Belongs to the bacterial ribosomal protein bL33 family	rpmG	-	-	ko:K02913	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L33
WP_072862284.1	443254.Marpi_1713	1.43e-34	119.0	COG0690@1|root,COG0690@2|Bacteria	2|Bacteria	U	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	secE	GO:0002790,GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006605,GO:0006612,GO:0006613,GO:0006614,GO:0006616,GO:0006810,GO:0006886,GO:0008104,GO:0008150,GO:0008320,GO:0008565,GO:0009306,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0016043,GO:0022857,GO:0022884,GO:0031224,GO:0031226,GO:0031522,GO:0032940,GO:0032978,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0042886,GO:0042887,GO:0043952,GO:0044425,GO:0044459,GO:0044464,GO:0045047,GO:0045184,GO:0046903,GO:0046907,GO:0051179,GO:0051205,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0061024,GO:0065002,GO:0070727,GO:0070972,GO:0071702,GO:0071705,GO:0071806,GO:0071840,GO:0071944,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:1904680	-	ko:K03073	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2	-	-	SecE
WP_072862287.1	443254.Marpi_1714	1.35e-201	564.0	COG0250@1|root,COG0250@2|Bacteria,2GC6K@200918|Thermotogae	200918|Thermotogae	K	Participates in transcription elongation, termination and antitermination	nusG	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:1903506,GO:2000112,GO:2001141	-	ko:K02601	-	-	-	-	ko00000,ko03009,ko03021	-	-	-	KOW,NusG
WP_072862290.1	443254.Marpi_1715	2.48e-91	268.0	COG0080@1|root,COG0080@2|Bacteria,2GCUQ@200918|Thermotogae	200918|Thermotogae	J	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors	rplK	GO:0000027,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02867	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L11,Ribosomal_L11_N
WP_072862293.1	443254.Marpi_1716	7.26e-149	421.0	COG0081@1|root,COG0081@2|Bacteria,2GCJK@200918|Thermotogae	200918|Thermotogae	J	Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release	rplA	GO:0000470,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016070,GO:0016072,GO:0019538,GO:0022613,GO:0022625,GO:0022626,GO:0032991,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0042254,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02863	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L1
WP_072862296.1	443254.Marpi_1717	9.42e-104	302.0	COG0244@1|root,COG0244@2|Bacteria,2GCZU@200918|Thermotogae	200918|Thermotogae	J	Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors	rplJ	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02864	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L10
WP_072862298.1	443254.Marpi_1718	4.94e-63	195.0	COG0222@1|root,COG0222@2|Bacteria,2GD4D@200918|Thermotogae	200918|Thermotogae	J	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation	rplL	-	-	ko:K02935	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L12,Ribosomal_L12_N
WP_072862303.1	443254.Marpi_1720	0.0	2808.0	COG0086@1|root,COG0086@2|Bacteria,2GC23@200918|Thermotogae	200918|Thermotogae	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoC	GO:0000428,GO:0005575,GO:0005622,GO:0005623,GO:0030880,GO:0032991,GO:0044424,GO:0044464,GO:0061695,GO:1902494,GO:1990234	2.7.7.6	ko:K03046	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	RNA_pol_Rpb1_1,RNA_pol_Rpb1_2,RNA_pol_Rpb1_3,RNA_pol_Rpb1_4,RNA_pol_Rpb1_5
WP_072862305.1	443254.Marpi_1596	7.48e-65	200.0	COG0355@1|root,COG0355@2|Bacteria,2GDGW@200918|Thermotogae	200918|Thermotogae	C	Produces ATP from ADP in the presence of a proton gradient across the membrane	atpC	-	-	ko:K02114	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt_DE,ATP-synt_DE_N
WP_072862308.1	443254.Marpi_1595	0.0	886.0	COG0055@1|root,COG0055@2|Bacteria,2GCCZ@200918|Thermotogae	200918|Thermotogae	F	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits	atpD	-	3.6.3.14	ko:K02112	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	ATP-synt_ab,ATP-synt_ab_N
WP_072862310.1	443254.Marpi_1594	2.64e-155	441.0	COG0224@1|root,COG0224@2|Bacteria,2GCTH@200918|Thermotogae	200918|Thermotogae	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex	atpG	-	-	ko:K02115	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	iLJ478.TM1611	ATP-synt
WP_072862314.1	443254.Marpi_1593	0.0	927.0	COG0056@1|root,COG0056@2|Bacteria,2GCEZ@200918|Thermotogae	200918|Thermotogae	F	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit	atpA	-	3.6.3.14	ko:K02111	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	ATP-synt_ab,ATP-synt_ab_C,ATP-synt_ab_N
WP_072862316.1	443254.Marpi_1592	1.39e-83	251.0	COG0712@1|root,COG0712@2|Bacteria	2|Bacteria	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpH	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0032991,GO:0033178,GO:0034220,GO:0034641,GO:0034654,GO:0036442,GO:0042623,GO:0042625,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0044769,GO:0045259,GO:0045260,GO:0045261,GO:0045262,GO:0046034,GO:0046390,GO:0046483,GO:0046933,GO:0046961,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0098797,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600	-	ko:K02113	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	iSF_1195.SF3815,iSFxv_1172.SFxv_4157,iS_1188.S3953	OSCP
WP_072862319.1	443254.Marpi_1591	9.54e-60	189.0	COG0711@1|root,COG0711@2|Bacteria,2GDCM@200918|Thermotogae	200918|Thermotogae	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpF	-	-	ko:K02109	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt_B
WP_072862321.1	443254.Marpi_1590	1.79e-52	166.0	COG0636@1|root,COG0636@2|Bacteria,2GDBW@200918|Thermotogae	200918|Thermotogae	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpE	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0032991,GO:0033177,GO:0034220,GO:0034641,GO:0034654,GO:0042623,GO:0042625,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044464,GO:0044769,GO:0045259,GO:0045263,GO:0046034,GO:0046390,GO:0046483,GO:0046933,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600	-	ko:K02110	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt_C
WP_072862323.1	443254.Marpi_1589	2.24e-161	456.0	COG0356@1|root,COG0356@2|Bacteria,2GCQ6@200918|Thermotogae	200918|Thermotogae	C	it plays a direct role in the translocation of protons across the membrane	atpB	-	-	ko:K02108	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko03110	3.A.2.1	-	-	ATP-synt_A
WP_072862327.1	443254.Marpi_1587	1.45e-11	62.8	COG5336@1|root,COG5336@2|Bacteria,2GDMD@200918|Thermotogae	200918|Thermotogae	S	Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter	-	-	-	-	-	-	-	-	-	-	-	-	ATPase_gene1
WP_072862329.1	443254.Marpi_1586	6.04e-92	270.0	COG1406@1|root,COG1406@2|Bacteria,2GDD6@200918|Thermotogae	200918|Thermotogae	N	PFAM CheC domain protein	-	-	-	ko:K03409	ko02030,map02030	-	-	-	ko00000,ko00001,ko02035	-	-	-	CheX
WP_072862331.1	443254.Marpi_1585	2.43e-221	613.0	COG0205@1|root,COG0205@2|Bacteria,2GC8H@200918|Thermotogae	200918|Thermotogae	F	Catalyzes the phosphorylation of D-fructose 6-phosphate, the first committing step of glycolysis. Uses inorganic phosphate (PPi) as phosphoryl donor instead of ATP like common ATP-dependent phosphofructokinases (ATP-PFKs), which renders the reaction reversible, and can thus function both in glycolysis and gluconeogenesis. Consistently, PPi-PFK can replace the enzymes of both the forward (ATP-PFK) and reverse (fructose-bisphosphatase (FBPase)) reactions	pfp	-	2.7.1.11,2.7.1.90	ko:K21071	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130	-	R00756,R00764,R02073,R03236,R04779	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	PFK
WP_072862334.1	443254.Marpi_1584	4.2e-166	469.0	COG0196@1|root,COG0196@2|Bacteria,2GCTP@200918|Thermotogae	200918|Thermotogae	H	Belongs to the ribF family	-	-	2.7.1.26,2.7.7.2	ko:K11753	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R00161,R00549	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	FAD_syn,Flavokinase
WP_072862336.1	443254.Marpi_2013	0.0	1006.0	COG1345@1|root,COG1345@2|Bacteria,2GCFY@200918|Thermotogae	200918|Thermotogae	N	morphogenesis and for the elongation of the flagellar filament by facilitating polymerization of the flagellin monomers at the tip of growing filament. Forms a capping structure, which prevents flagellin subunits (transported through the central channel of the flagellum) from leaking out without polymerization at the distal end	-	GO:0001539,GO:0005575,GO:0005576,GO:0005623,GO:0006928,GO:0008150,GO:0009288,GO:0009420,GO:0009421,GO:0009987,GO:0040011,GO:0042995,GO:0043226,GO:0043228,GO:0044422,GO:0044461,GO:0044463,GO:0044464,GO:0048870,GO:0051179,GO:0051674,GO:0071973,GO:0097588	-	ko:K02407	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035	-	-	-	Flagellin_IN,FliD_C,FliD_N
