#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_103064629.1	403833.Pmob_0489	3.92e-225	622.0	COG0601@1|root,COG0601@2|Bacteria,2GC0V@200918|Thermotogae	200918|Thermotogae	P	PFAM Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K02033	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	BPD_transp_1
WP_103064916.1	403833.Pmob_0905	1.09e-271	744.0	COG1316@1|root,COG1316@2|Bacteria,2GCZH@200918|Thermotogae	200918|Thermotogae	K	TIGRFAM cell envelope-related function transcriptional attenuator, LytR CpsA family	-	-	-	-	-	-	-	-	-	-	-	-	LytR_cpsA_psr
WP_103064941.1	403833.Pmob_0949	2.98e-269	737.0	COG0281@1|root,COG0281@2|Bacteria,2GCGT@200918|Thermotogae	200918|Thermotogae	C	PFAM malic	-	-	1.1.1.38	ko:K00027	ko00620,ko01200,ko02020,map00620,map01200,map02020	-	R00214	RC00105	ko00000,ko00001,ko01000	-	-	-	Malic_M,malic
WP_103064942.1	403833.Pmob_0950	1.36e-106	308.0	COG1838@1|root,COG1838@2|Bacteria,2GD65@200918|Thermotogae	200918|Thermotogae	C	PFAM Fe-S type hydro-lyase tartrate fumarate beta region	-	-	4.2.1.2	ko:K01678	ko00020,ko00620,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00620,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00173,M00374,M00620	R01082	RC00443	ko00000,ko00001,ko00002,ko01000	-	-	-	Fumerase_C
WP_103064945.1	403833.Pmob_0959	4.13e-142	402.0	COG1846@1|root,COG1846@2|Bacteria,2GCXK@200918|Thermotogae	200918|Thermotogae	K	PFAM regulatory protein MarR	-	-	-	-	-	-	-	-	-	-	-	-	HTH_24,Methyltransf_14
WP_103064946.1	403833.Pmob_0960	3.25e-273	748.0	COG0399@1|root,COG0399@2|Bacteria,2GCGX@200918|Thermotogae	200918|Thermotogae	E	Belongs to the DegT DnrJ EryC1 family	-	-	-	-	-	-	-	-	-	-	-	-	DegT_DnrJ_EryC1
WP_103064951.1	403833.Pmob_0965	2.7e-93	273.0	COG1918@1|root,COG1918@2|Bacteria,2GDI6@200918|Thermotogae	200918|Thermotogae	P	PFAM FeoA	-	-	-	ko:K04758	-	-	-	-	ko00000,ko02000	-	-	-	FeoA
WP_103064954.1	403833.Pmob_0967	5.75e-68	207.0	28XEF@1|root,2ZJC6@2|Bacteria,2GEB3@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_103064955.1	403833.Pmob_0968	9.09e-80	239.0	COG1610@1|root,COG1610@2|Bacteria,2GDBU@200918|Thermotogae	200918|Thermotogae	S	GatB Yqey domain protein	-	-	-	ko:K09117	-	-	-	-	ko00000	-	-	-	YqeY
WP_103064956.1	403833.Pmob_0969	1.69e-73	221.0	COG2878@1|root,COG2878@2|Bacteria,2GDDE@200918|Thermotogae	200918|Thermotogae	C	PFAM Fe-S cluster domain protein	-	-	-	ko:K03616	-	-	-	-	ko00000	-	-	-	FeS
WP_103064961.1	403833.Pmob_0972	2.1e-315	860.0	COG0305@1|root,COG0305@2|Bacteria,2GC55@200918|Thermotogae	200918|Thermotogae	L	Participates in initiation and elongation during chromosome replication	-	-	3.6.4.12	ko:K02314	ko03030,ko04112,map03030,map04112	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB,DnaB_C
WP_103064967.1	403833.Pmob_0979	4.77e-142	401.0	COG1180@1|root,COG1180@2|Bacteria,2GD8W@200918|Thermotogae	200918|Thermotogae	O	TIGRFAM anaerobic ribonucleoside-triphosphate reductase activating protein	-	-	1.97.1.4	ko:K04069	-	-	R04710	-	ko00000,ko01000	-	-	-	Fer4_12,Radical_SAM
WP_103064970.1	403833.Pmob_0984	6.35e-255	699.0	COG0240@1|root,COG0240@2|Bacteria,2GC3D@200918|Thermotogae	200918|Thermotogae	C	NAD NADP octopine nopaline dehydrogenase	-	-	1.5.1.28	ko:K04940	-	-	-	-	ko00000,ko01000	-	-	-	NAD_Gly3P_dh_N,Octopine_DH
WP_103064972.1	1293054.HSACCH_00853	1.09e-33	116.0	COG1573@1|root,COG1573@2|Bacteria	2|Bacteria	L	deaminated base DNA N-glycosylase activity	ung	-	3.2.2.27	ko:K03648,ko:K21929	ko03410,ko05340,map03410,map05340	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	DUF4130,UDG
WP_103065089.1	403833.Pmob_0586	3.14e-74	221.0	COG1144@1|root,COG1144@2|Bacteria,2GD79@200918|Thermotogae	200918|Thermotogae	C	TIGRFAM pyruvate ferredoxin flavodoxin oxidoreductase, delta subunit	-	-	1.2.7.1	ko:K00171	ko00010,ko00020,ko00620,ko00633,ko00640,ko00650,ko00680,ko00720,ko01100,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00633,map00640,map00650,map00680,map00720,map01100,map01120,map01130,map01200	M00173,M00307,M00374,M00620	R01196,R01199,R08034	RC00004,RC00250,RC02742,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Fer4
WP_103065090.1	403833.Pmob_0585	9.24e-269	737.0	COG0674@1|root,COG0674@2|Bacteria,2GC9T@200918|Thermotogae	200918|Thermotogae	C	Pyruvate flavodoxin ferredoxin oxidoreductase domain protein	-	GO:0003674,GO:0003824,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0016491,GO:0050896,GO:0055114	1.2.7.1	ko:K00169,ko:K03737	ko00010,ko00020,ko00620,ko00633,ko00640,ko00650,ko00680,ko00720,ko01100,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00633,map00640,map00650,map00680,map00720,map01100,map01120,map01130,map01200	M00173,M00307,M00374,M00620	R01196,R01199,R08034,R10866	RC00004,RC00250,RC02742,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	EKR,Fer4_7,PFOR_II,POR,POR_N,TPP_enzyme_C
WP_103065168.1	403833.Pmob_0259	4.33e-36	122.0	COG1141@1|root,COG1141@2|Bacteria,2GDGB@200918|Thermotogae	200918|Thermotogae	C	4Fe-4S ferredoxin iron-sulfur binding domain protein	-	-	-	ko:K05337	-	-	-	-	ko00000	-	-	-	Fer4_13
WP_103065396.1	403833.Pmob_1392	1.55e-74	223.0	COG2201@1|root,COG2201@2|Bacteria,2GCZV@200918|Thermotogae	200918|Thermotogae	T	PFAM response regulator receiver	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	-	ko:K03413	ko02020,ko02030,map02020,map02030	M00506	-	-	ko00000,ko00001,ko00002,ko02022,ko02035	-	-	-	Response_reg
WP_103065397.1	403833.Pmob_1393	7.1e-68	207.0	2DZ29@1|root,34C6J@2|Bacteria	2|Bacteria	-	-	-	-	-	ko:K02418	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035,ko02044	3.A.6.2	-	-	-
WP_103065462.1	403833.Pmob_1670	6.28e-154	435.0	COG0428@1|root,COG0428@2|Bacteria,2GCHV@200918|Thermotogae	200918|Thermotogae	P	PFAM zinc iron permease	-	-	-	ko:K07238	-	-	-	-	ko00000,ko02000	2.A.5.5	-	-	Zip
WP_103065538.1	403833.Pmob_1065	2.42e-122	348.0	COG0503@1|root,COG0503@2|Bacteria,2GCSE@200918|Thermotogae	200918|Thermotogae	F	Catalyzes a salvage reaction resulting in the formation of AMP, that is energically less costly than de novo synthesis	apt	-	2.4.2.7	ko:K00759	ko00230,ko01100,map00230,map01100	-	R00190,R01229,R04378	RC00063	ko00000,ko00001,ko01000,ko04147	-	-	-	Pribosyltran
WP_103065539.1	403833.Pmob_1066	0.0	907.0	COG0166@1|root,COG0166@2|Bacteria,2GC7K@200918|Thermotogae	200918|Thermotogae	G	Belongs to the GPI family	pgi	-	5.3.1.9	ko:K01810	ko00010,ko00030,ko00500,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00030,map00500,map00520,map01100,map01110,map01120,map01130,map01200	M00001,M00004,M00114	R02739,R02740,R03321	RC00376,RC00563	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	iLJ478.TM1385	PGI
WP_103065540.1	403833.Pmob_1067	1.11e-121	348.0	COG0237@1|root,COG0237@2|Bacteria,2GDJQ@200918|Thermotogae	200918|Thermotogae	F	Catalyzes the phosphorylation of the 3'-hydroxyl group of dephosphocoenzyme A to form coenzyme A	coaE	GO:0003674,GO:0003824,GO:0004140,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006732,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0015936,GO:0015937,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046390,GO:0046483,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.7.1.24	ko:K00859	ko00770,ko01100,map00770,map01100	M00120	R00130	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	CoaE
WP_103065541.1	403833.Pmob_1068	1.27e-309	843.0	COG1653@1|root,COG1653@2|Bacteria,2GC37@200918|Thermotogae	200918|Thermotogae	G	PFAM extracellular solute-binding protein family 1	-	-	-	ko:K02027	-	M00207	-	-	ko00000,ko00002,ko02000	3.A.1.1	-	-	SBP_bac_8
WP_103065553.1	403833.Pmob_1091	2.76e-214	590.0	COG0752@1|root,COG0752@2|Bacteria,2GCDZ@200918|Thermotogae	200918|Thermotogae	J	glycyl-tRNA synthetase alpha subunit	glyQ	-	6.1.1.14	ko:K01878	ko00970,map00970	M00360	R03654	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_2e
WP_103065554.1	403833.Pmob_1092	0.0	1283.0	COG0751@1|root,COG0751@2|Bacteria,2GC1Z@200918|Thermotogae	200918|Thermotogae	J	Glycyl-tRNA synthetase beta subunit	glyS	-	6.1.1.14	ko:K01879	ko00970,map00970	M00360	R03654	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DALR_1,tRNA_synt_2f
WP_103065556.1	403833.Pmob_1094	3.37e-112	324.0	COG2059@1|root,COG2059@2|Bacteria,2GDEW@200918|Thermotogae	200918|Thermotogae	P	PFAM Chromate transporter	-	-	-	ko:K07240	-	-	-	-	ko00000,ko02000	2.A.51.1	-	-	Chromate_transp
WP_103065557.1	403833.Pmob_1095	7.54e-117	336.0	COG2059@1|root,COG2059@2|Bacteria	2|Bacteria	P	chromate transport	-	-	-	ko:K07240	-	-	-	-	ko00000,ko02000	2.A.51.1	-	-	Chromate_transp
WP_103065579.1	403833.Pmob_0789	6.83e-148	417.0	COG0088@1|root,COG0088@2|Bacteria,2GC6N@200918|Thermotogae	200918|Thermotogae	J	One of the primary rRNA binding proteins, this protein initially binds near the 5'-end of the 23S rRNA. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome	rplD	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02926	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L4
WP_103065580.1	403833.Pmob_0790	1.81e-139	395.0	COG0087@1|root,COG0087@2|Bacteria,2GCA1@200918|Thermotogae	200918|Thermotogae	J	One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit	rplC	-	-	ko:K02906	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L3
WP_103065581.1	403833.Pmob_0791	1.38e-65	199.0	COG0051@1|root,COG0051@2|Bacteria,2GD47@200918|Thermotogae	200918|Thermotogae	J	Involved in the binding of tRNA to the ribosomes	rpsJ	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02946	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S10
WP_103065582.1	403833.Pmob_0792	3.18e-281	769.0	COG0050@1|root,COG0050@2|Bacteria,2GCEB@200918|Thermotogae	200918|Thermotogae	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	tuf	-	-	ko:K02358	-	-	-	-	ko00000,ko03012,ko03029,ko04147	-	-	-	GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3
WP_103065583.1	403833.Pmob_0793	0.0	1296.0	COG0480@1|root,COG0480@2|Bacteria,2GCCS@200918|Thermotogae	200918|Thermotogae	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome	fusA	-	-	ko:K02355	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	EFG_C,EFG_II,EFG_IV,GTP_EFTU,GTP_EFTU_D2
WP_103065845.1	403833.Pmob_0410	0.0	907.0	COG5421@1|root,COG5421@2|Bacteria,2GE18@200918|Thermotogae	200918|Thermotogae	L	PFAM Transposase DDE domain	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1
WP_103065932.1	403833.Pmob_1387	1.4e-89	264.0	2BY60@1|root,31BK3@2|Bacteria,2GDES@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_103065959.1	403833.Pmob_0306	2.61e-202	561.0	COG1175@1|root,COG1175@2|Bacteria,2GCQG@200918|Thermotogae	200918|Thermotogae	P	PFAM binding-protein-dependent transport systems inner membrane component	-	-	-	ko:K02025	-	M00207	-	-	ko00000,ko00002,ko02000	3.A.1.1	-	-	BPD_transp_1
WP_103065971.1	403833.Pmob_0321	7.55e-44	142.0	COG1837@1|root,COG1837@2|Bacteria,2GDEJ@200918|Thermotogae	200918|Thermotogae	S	Belongs to the UPF0109 family	-	-	-	ko:K06960	-	-	-	-	ko00000	-	-	-	KH_4
WP_103066005.1	403833.Pmob_1099	1.68e-211	587.0	COG4120@1|root,COG4120@2|Bacteria,2GC87@200918|Thermotogae	200918|Thermotogae	S	Belongs to the binding-protein-dependent transport system permease family	-	-	-	ko:K05832	-	M00247	-	-	ko00000,ko00002,ko02000	-	-	-	BPD_transp_2
WP_103066006.1	403833.Pmob_1100	1.87e-160	451.0	COG1101@1|root,COG1101@2|Bacteria,2GCZX@200918|Thermotogae	200918|Thermotogae	S	PFAM ABC transporter	-	-	-	ko:K05833	-	M00247	-	-	ko00000,ko00002,ko02000	-	-	-	ABC_tran
WP_103066010.1	403833.Pmob_1104	7.66e-131	373.0	COG0517@1|root,COG0517@2|Bacteria,2GD9W@200918|Thermotogae	200918|Thermotogae	S	CBS domain	-	-	-	ko:K04767	-	-	-	-	ko00000	-	-	-	ACT,CBS
WP_103066407.1	403833.Pmob_0749	7.37e-57	182.0	COG0711@1|root,COG0711@2|Bacteria,2GDCM@200918|Thermotogae	200918|Thermotogae	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpF	-	-	ko:K02109	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt_B
WP_103066425.1	403833.Pmob_0772	1.1e-34	118.0	COG1841@1|root,COG1841@2|Bacteria	2|Bacteria	J	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	rpmD	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02907	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L30
WP_103066435.1	403833.Pmob_0782	3.13e-34	117.0	COG0255@1|root,COG0255@2|Bacteria,2GDE8@200918|Thermotogae	200918|Thermotogae	J	Belongs to the universal ribosomal protein uL29 family	rpmC	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015934,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:1990904	-	ko:K02904	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L29
WP_103066778.1	403833.Pmob_0993	2.94e-237	653.0	COG0205@1|root,COG0205@2|Bacteria,2GBXZ@200918|Thermotogae	200918|Thermotogae	F	Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis	-	-	2.7.1.11,2.7.1.90	ko:K21071	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130	-	R00756,R00764,R02073,R03236,R04779	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	PFK
WP_103066801.1	403833.Pmob_1011	1.27e-46	150.0	COG0236@1|root,COG0236@2|Bacteria,2GDEZ@200918|Thermotogae	200918|Thermotogae	IQ	Carrier of the growing fatty acid chain in fatty acid biosynthesis	-	-	-	ko:K02078	-	-	-	-	ko00000,ko00001	-	-	-	PP-binding
WP_103076103.1	403833.Pmob_1419	4.64e-118	338.0	COG1396@1|root,COG1917@1|root,COG1396@2|Bacteria,COG1917@2|Bacteria,2GCYC@200918|Thermotogae	200918|Thermotogae	K	Cupin 2, conserved barrel domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Cupin_2,HTH_3
WP_103076104.1	403833.Pmob_1420	9.99e-225	621.0	COG1077@1|root,COG1077@2|Bacteria,2GC5J@200918|Thermotogae	200918|Thermotogae	D	Cell shape determining protein, MreB Mrl family	-	-	-	ko:K03569	-	-	-	-	ko00000,ko02048,ko03036,ko04812	1.A.33.1,9.B.157.1	-	-	MreB_Mbl
WP_103076109.1	403833.Pmob_1423	2.08e-268	738.0	COG5316@1|root,COG5316@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_103076135.1	403833.Pmob_1205	3.88e-139	395.0	COG2738@1|root,COG2738@2|Bacteria,2GBY4@200918|Thermotogae	200918|Thermotogae	S	PFAM peptidase, membrane zinc metallopeptidase	-	-	-	ko:K06973	-	-	-	-	ko00000	-	-	-	Zn_peptidase_2
WP_103076172.1	403833.Pmob_0664	3.77e-81	240.0	COG1725@1|root,COG1725@2|Bacteria,2GDAA@200918|Thermotogae	200918|Thermotogae	K	PFAM regulatory protein GntR HTH	-	-	-	ko:K07979	-	-	-	-	ko00000,ko03000	-	-	-	GntR
WP_103076244.1	403833.Pmob_0319	3.55e-296	810.0	COG0541@1|root,COG0541@2|Bacteria,2GCCC@200918|Thermotogae	200918|Thermotogae	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	ffh	-	3.6.5.4	ko:K03106	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko01000,ko02044	3.A.5.1,3.A.5.2,3.A.5.7,3.A.5.8,3.A.5.9	-	-	SRP54,SRP54_N,SRP_SPB
WP_103076246.1	403833.Pmob_0321	5.31e-44	143.0	COG1837@1|root,COG1837@2|Bacteria,2GDEJ@200918|Thermotogae	200918|Thermotogae	S	Belongs to the UPF0109 family	-	-	-	ko:K06960	-	-	-	-	ko00000	-	-	-	KH_4
WP_103076251.1	403833.Pmob_0325	5.63e-77	229.0	COG0335@1|root,COG0335@2|Bacteria,2GD1K@200918|Thermotogae	200918|Thermotogae	J	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site	rplS	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015934,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:1990904	-	ko:K02884	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L19
WP_103076253.1	403833.Pmob_0328	1.21e-169	475.0	COG0095@1|root,COG0095@2|Bacteria,2GD62@200918|Thermotogae	200918|Thermotogae	H	PFAM Biotin lipoate A B protein ligase	-	-	6.3.1.20	ko:K03800	ko00785,ko01100,map00785,map01100	-	R07770,R07771,R11143	RC00043,RC00070,RC00090,RC00992,RC02896	ko00000,ko00001,ko01000	-	-	-	BPL_LplA_LipB
WP_103076255.1	403833.Pmob_0330	6.63e-213	590.0	COG1706@1|root,COG1706@2|Bacteria,2GC1E@200918|Thermotogae	200918|Thermotogae	N	Assembles around the rod to form the L-ring and probably protects the motor basal body from shearing forces during rotation	flgI	-	-	ko:K02394	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035	-	-	-	FlgI
WP_103076258.1	403833.Pmob_0333	1.82e-181	505.0	COG4786@1|root,COG4786@2|Bacteria,2GC53@200918|Thermotogae	200918|Thermotogae	N	flagellar basal-body rod protein FlgG	flgG	-	-	ko:K02392	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035	-	-	-	Flg_bb_rod,Flg_bbr_C
WP_103076260.1	403833.Pmob_0335	1.1e-230	636.0	COG1077@1|root,COG1077@2|Bacteria,2GC45@200918|Thermotogae	200918|Thermotogae	D	Cell shape determining protein, MreB Mrl family	-	-	-	ko:K03569	-	-	-	-	ko00000,ko02048,ko03036,ko04812	1.A.33.1,9.B.157.1	-	-	MreB_Mbl
WP_103076281.1	403833.Pmob_0357	5.98e-105	305.0	COG0244@1|root,COG0244@2|Bacteria,2GCZU@200918|Thermotogae	200918|Thermotogae	J	Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors	rplJ	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02864	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L10
WP_103076303.1	403833.Pmob_0382	7.09e-121	344.0	COG1142@1|root,COG1142@2|Bacteria,2GE4G@200918|Thermotogae	200918|Thermotogae	C	4Fe-4S ferredoxin, iron-sulfur binding	-	-	-	ko:K00196	ko00633,ko00680,ko00720,ko01120,ko01200,map00633,map00680,map00720,map01120,map01200	-	R07157,R08034	RC00250,RC02800	ko00000,ko00001	-	-	-	Fer4_11
WP_103076363.1	403833.Pmob_0745	0.0	899.0	COG0055@1|root,COG0055@2|Bacteria,2GCCZ@200918|Thermotogae	200918|Thermotogae	F	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits	atpD	-	3.6.3.14	ko:K02112	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	ATP-synt_ab,ATP-synt_ab_N
