#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_014295605.1	443254.Marpi_0075	0.0	1679.0	COG0013@1|root,COG0013@2|Bacteria,2GBY2@200918|Thermotogae	200918|Thermotogae	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain	alaS	GO:0003674,GO:0003824,GO:0004812,GO:0004813,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006412,GO:0006418,GO:0006419,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016597,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0031406,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0036094,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043177,GO:0043412,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.7	ko:K01872	ko00970,map00970	M00359,M00360	R03038	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DHHA1,tRNA-synt_2c,tRNA_SAD
WP_014295606.1	443254.Marpi_0076	1.36e-287	788.0	COG1055@1|root,COG1055@2|Bacteria,2GC16@200918|Thermotogae	200918|Thermotogae	P	Citrate transporter	-	-	-	-	-	-	-	-	-	-	-	-	CitMHS
WP_014295607.1	443254.Marpi_0077	3.74e-59	183.0	COG0721@1|root,COG0721@2|Bacteria	2|Bacteria	J	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln)	gatC	-	6.3.5.6,6.3.5.7	ko:K02435	ko00970,ko01100,map00970,map01100	-	R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029	-	-	iAF987.Gmet_0076	Glu-tRNAGln
WP_014295608.1	443254.Marpi_0078	1.94e-76	228.0	COG0792@1|root,COG0792@2|Bacteria,2GDFI@200918|Thermotogae	200918|Thermotogae	L	Belongs to the UPF0102 family	-	-	-	ko:K07460	-	-	-	-	ko00000	-	-	-	UPF0102
WP_014295609.1	443254.Marpi_0079	0.0	1088.0	COG1109@1|root,COG1109@2|Bacteria,2GC8V@200918|Thermotogae	200918|Thermotogae	G	phosphoglucomutase phosphomannomutase alpha beta alpha domain I	-	-	5.4.2.2,5.4.2.8	ko:K01835,ko:K01840	ko00010,ko00030,ko00051,ko00052,ko00230,ko00500,ko00520,ko00521,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map00052,map00230,map00500,map00520,map00521,map01100,map01110,map01120,map01130	M00114,M00549	R00959,R01057,R01818,R08639	RC00408	ko00000,ko00001,ko00002,ko01000	-	-	-	PGM_PMM_I,PGM_PMM_II,PGM_PMM_III,PGM_PMM_IV
WP_014295610.1	443254.Marpi_0080	1.59e-141	399.0	2FJ6Y@1|root,34AX1@2|Bacteria,2GE9J@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014295611.1	443254.Marpi_0081	3.85e-179	498.0	COG0101@1|root,COG0101@2|Bacteria,2GCED@200918|Thermotogae	200918|Thermotogae	J	Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs	truA	GO:0001522,GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016853,GO:0016866,GO:0031119,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0090304,GO:1901360	5.4.99.12	ko:K06173	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	PseudoU_synth_1
WP_014295613.1	443254.Marpi_0083	6.27e-136	386.0	COG2011@1|root,COG2011@2|Bacteria,2GCSU@200918|Thermotogae	200918|Thermotogae	P	PFAM Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K02072	ko02010,map02010	M00238	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.24	-	-	BPD_transp_1
WP_014295615.1	443254.Marpi_0085	2.21e-183	510.0	COG1464@1|root,COG1464@2|Bacteria,2GCKN@200918|Thermotogae	200918|Thermotogae	P	PFAM NLPA lipoprotein	-	-	-	ko:K02073	ko02010,map02010	M00238	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.24	-	-	Lipoprotein_9
WP_014295616.1	443254.Marpi_0087	3.96e-80	240.0	COG2882@1|root,COG2882@2|Bacteria,2GED4@200918|Thermotogae	200918|Thermotogae	N	TIGRFAM flagellar export protein FliJ	-	-	-	ko:K02413	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035	-	-	-	FliJ
WP_014295617.1	443254.Marpi_0088	0.0	1047.0	COG3290@1|root,COG3829@1|root,COG3290@2|Bacteria,COG3829@2|Bacteria,2GC9R@200918|Thermotogae	200918|Thermotogae	KT	PFAM sigma-54 factor interaction domain-containing protein	-	-	-	-	-	-	-	-	-	-	-	-	HTH_8,PAS,Sigma54_activat
WP_014295618.1	443254.Marpi_0089	5.66e-230	632.0	COG1313@1|root,COG1313@2|Bacteria,2GC3T@200918|Thermotogae	200918|Thermotogae	C	PFAM Radical SAM domain protein	-	-	1.97.1.4	ko:K04070	-	-	-	-	ko00000,ko01000	-	-	-	Fer4_12,Radical_SAM
WP_014295619.1	443254.Marpi_0090	2.66e-168	471.0	COG1028@1|root,COG1028@2|Bacteria,2GDVD@200918|Thermotogae	200918|Thermotogae	IQ	KR domain	-	-	1.1.1.100	ko:K00059	ko00061,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01040,map01100,map01130,map01212	M00083,M00572	R04533,R04534,R04536,R04543,R04566,R04953,R04964,R07759,R07763,R10116,R10120,R11671	RC00029,RC00117	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	adh_short_C2
WP_014295620.1	443254.Marpi_0091	0.0	1402.0	COG0317@1|root,COG0317@2|Bacteria,2GC0J@200918|Thermotogae	200918|Thermotogae	KT	In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance	-	-	2.7.6.5	ko:K00951	ko00230,map00230	-	R00429	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	-	ACT_4,HD_4,RelA_SpoT,TGS
WP_014295621.1	443254.Marpi_0092	5.75e-103	298.0	COG1490@1|root,COG1490@2|Bacteria,2GCYQ@200918|Thermotogae	200918|Thermotogae	J	rejects L-amino acids rather than detecting D-amino acids in the active site. By recycling D-aminoacyl-tRNA to D-amino acids and free tRNA molecules, this enzyme counteracts the toxicity associated with the formation of D-aminoacyl-tRNA entities in vivo and helps enforce protein L-homochirality	dtd	GO:0002161,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006399,GO:0006450,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0034660,GO:0043170,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0051499,GO:0051500,GO:0052689,GO:0065007,GO:0065008,GO:0071704,GO:0090304,GO:0106074,GO:0140098,GO:0140101,GO:1901360	-	ko:K07560	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Tyr_Deacylase
WP_014295622.1	443254.Marpi_0093	5.6e-41	134.0	2C7MY@1|root,2ZSXM@2|Bacteria,2GEE6@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014295623.1	443254.Marpi_0094	0.0	1728.0	COG0258@1|root,COG0749@1|root,COG0258@2|Bacteria,COG0749@2|Bacteria,2GCCM@200918|Thermotogae	200918|Thermotogae	L	In addition to polymerase activity, this DNA polymerase exhibits 5'-3' exonuclease activity	polA	-	2.7.7.7	ko:K02335	ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03440,map00230,map00240,map01100,map03030,map03410,map03420,map03440	-	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	5_3_exonuc,5_3_exonuc_N,DNA_pol_A,DNA_pol_A_exo1
WP_014295625.1	443254.Marpi_0096	2.6e-314	856.0	COG1158@1|root,COG1158@2|Bacteria,2GC8I@200918|Thermotogae	200918|Thermotogae	K	Facilitates transcription termination by a mechanism that involves Rho binding to the nascent RNA, activation of Rho's RNA-dependent ATPase activity, and release of the mRNA from the DNA template	rho	-	-	ko:K03628	ko03018,map03018	-	-	-	ko00000,ko00001,ko03019,ko03021	-	-	-	ATP-synt_ab,Rho_N,Rho_RNA_bind
WP_014295626.1	443254.Marpi_0097	2.7e-176	491.0	COG2267@1|root,COG2267@2|Bacteria,2GD0W@200918|Thermotogae	200918|Thermotogae	I	PFAM alpha beta hydrolase fold	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_4
WP_014295627.1	443254.Marpi_0098	0.0	1005.0	COG0840@1|root,COG0840@2|Bacteria,2GD6V@200918|Thermotogae	200918|Thermotogae	NT	PFAM histidine kinase, HAMP region domain protein	-	-	-	ko:K03406	ko02020,ko02030,map02020,map02030	-	-	-	ko00000,ko00001,ko02035	-	-	-	HAMP,MCPsignal
WP_014295628.1	443254.Marpi_0099	2.89e-312	850.0	COG0402@1|root,COG0402@2|Bacteria,2GC2M@200918|Thermotogae	200918|Thermotogae	F	Catalyzes the deamination of 5-methylthioadenosine and S-adenosyl-L-homocysteine into 5-methylthioinosine and S-inosyl-L- homocysteine, respectively. Is also able to deaminate adenosine	mtaD	GO:0003674,GO:0003824,GO:0016787,GO:0016810,GO:0016814,GO:0019239,GO:0050270	3.5.4.28,3.5.4.31	ko:K12960	ko00270,ko01100,map00270,map01100	-	R09660	RC00477	ko00000,ko00001,ko01000	-	-	-	Amidohydro_1
WP_014295629.1	443254.Marpi_0100	3.79e-220	607.0	COG1242@1|root,COG1242@2|Bacteria,2GC1H@200918|Thermotogae	200918|Thermotogae	S	PFAM Radical SAM domain protein	-	-	-	ko:K07139	-	-	-	-	ko00000	-	-	-	Radical_SAM,Radical_SAM_C
WP_014295630.1	443254.Marpi_0101	1.16e-118	339.0	COG1592@1|root,COG1592@2|Bacteria,2GCW2@200918|Thermotogae	200918|Thermotogae	C	PFAM Rubrerythrin	-	-	-	-	-	-	-	-	-	-	-	-	Rubrerythrin
WP_014295631.1	443254.Marpi_0102	1.75e-84	248.0	COG2033@1|root,COG2033@2|Bacteria,2GD7N@200918|Thermotogae	200918|Thermotogae	C	Desulfoferrodoxin ferrous iron-binding	-	-	1.15.1.2	ko:K05919	-	-	-	-	ko00000,ko01000	-	-	-	Desulfoferrodox
WP_014295632.1	443254.Marpi_0103	1.29e-49	157.0	COG0864@1|root,COG0864@2|Bacteria,2GDIX@200918|Thermotogae	200918|Thermotogae	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	NikR_C
WP_014295633.1	443254.Marpi_0104	0.0	943.0	COG0502@1|root,COG0502@2|Bacteria,2GCAT@200918|Thermotogae	200918|Thermotogae	C	Biotin and Thiamin Synthesis associated	thiH	-	4.1.99.19	ko:K03150	ko00730,ko01100,map00730,map01100	-	R10246	RC01434,RC03095	ko00000,ko00001,ko01000	-	-	iLJ478.TM1267	BATS,Radical_SAM
WP_014295634.1	443254.Marpi_0105	6.57e-275	751.0	COG0502@1|root,COG0502@2|Bacteria,2GCII@200918|Thermotogae	200918|Thermotogae	H	PFAM Radical SAM domain protein	-	-	2.8.1.6	ko:K01012	ko00780,ko01100,map00780,map01100	M00123,M00573,M00577	R01078	RC00441	ko00000,ko00001,ko00002,ko01000	-	-	-	BATS,Radical_SAM
WP_014295635.1	443254.Marpi_0106	1.18e-290	794.0	COG0486@1|root,COG0486@2|Bacteria,2GCHK@200918|Thermotogae	200918|Thermotogae	S	small GTP-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	MMR_HSR1
WP_014295636.1	443254.Marpi_0107	0.0	892.0	COG1027@1|root,COG1027@2|Bacteria,2GCJN@200918|Thermotogae	200918|Thermotogae	E	PFAM fumarate lyase	-	-	4.3.1.1	ko:K01744	ko00250,ko01100,map00250,map01100	-	R00490	RC00316,RC02799	ko00000,ko00001,ko01000	-	-	-	Lyase_1
WP_014295637.1	443254.Marpi_0108	2.18e-91	268.0	2BY60@1|root,31BK3@2|Bacteria,2GDES@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014295638.1	443254.Marpi_0109	1.28e-227	626.0	COG0731@1|root,COG0731@2|Bacteria,2GCA5@200918|Thermotogae	200918|Thermotogae	C	Radical SAM	-	-	-	-	-	-	-	-	-	-	-	-	Fer4_14,Radical_SAM
WP_014295639.1	443254.Marpi_0110	8.72e-78	232.0	COG0718@1|root,COG0718@2|Bacteria,2GDEI@200918|Thermotogae	200918|Thermotogae	S	Binds to DNA and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and DNA protection	-	-	-	ko:K09747	-	-	-	-	ko00000	-	-	-	YbaB_DNA_bd
WP_014295640.1	443254.Marpi_0111	6.07e-228	629.0	COG0057@1|root,COG0057@2|Bacteria,2GCBQ@200918|Thermotogae	200918|Thermotogae	C	Belongs to the glyceraldehyde-3-phosphate dehydrogenase family	-	GO:0000166,GO:0003674,GO:0003824,GO:0004365,GO:0005488,GO:0008150,GO:0008152,GO:0016491,GO:0016620,GO:0016903,GO:0036094,GO:0043891,GO:0048037,GO:0050662,GO:0051287,GO:0055114,GO:0097159,GO:1901265,GO:1901363	1.2.1.12	ko:K00134	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01061	RC00149	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	Gp_dh_C,Gp_dh_N
WP_014295641.1	443254.Marpi_0112	0.0	1252.0	COG0126@1|root,COG0149@1|root,COG0126@2|Bacteria,COG0149@2|Bacteria,2GBXW@200918|Thermotogae	200918|Thermotogae	F	belongs to the phosphoglycerate kinase family	pgk	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	2.7.2.3,5.3.1.1	ko:K00927,ko:K01803	ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01015,R01512	RC00002,RC00043,RC00423	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	PGK,TIM
WP_014295642.1	443254.Marpi_0113	2.13e-167	468.0	COG5114@1|root,COG5114@2|Bacteria	2|Bacteria	B	positive regulation of histone acetylation	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014295643.1	443254.Marpi_0114	1.16e-210	582.0	COG5114@1|root,COG5114@2|Bacteria,2GEHN@200918|Thermotogae	2|Bacteria	B	positive regulation of histone acetylation	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014295646.1	443254.Marpi_0117	4.83e-231	637.0	COG1131@1|root,COG1131@2|Bacteria	2|Bacteria	V	ATPase activity	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
WP_014295647.1	443254.Marpi_0118	7.25e-145	412.0	COG0842@1|root,COG0842@2|Bacteria	2|Bacteria	V	Transport permease protein	-	-	-	ko:K01990,ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane,ABC2_membrane_3
WP_014295648.1	403833.Pmob_0400	1.59e-18	82.0	2E8QY@1|root,33N1M@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014295649.1	443254.Marpi_0120	3.4e-163	457.0	COG1385@1|root,COG1385@2|Bacteria,2GDBC@200918|Thermotogae	200918|Thermotogae	J	Specifically methylates the N3 position of the uracil ring of uridine 1498 (m3U1498) in 16S rRNA. Acts on the fully assembled 30S ribosomal subunit	-	-	2.1.1.193	ko:K09761	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Methyltrans_RNA
WP_014295650.1	443254.Marpi_0121	1.51e-267	737.0	COG0172@1|root,COG0172@2|Bacteria,2GC19@200918|Thermotogae	200918|Thermotogae	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec)	serS	-	6.1.1.11	ko:K01875	ko00970,map00970	M00359,M00360	R03662,R08218	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Seryl_tRNA_N,tRNA-synt_2b
WP_014295651.1	443254.Marpi_0122	7.08e-145	409.0	COG1452@1|root,COG1452@2|Bacteria,2GDNV@200918|Thermotogae	200918|Thermotogae	M	involved in the assembly of lipopolysaccharide (LPS) at the surface of the outer membrane	-	-	-	-	-	-	-	-	-	-	-	-	OstA
WP_014295652.1	443254.Marpi_0123	1.4e-191	531.0	2CCNI@1|root,349HT@2|Bacteria,2GE82@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014295653.1	443254.Marpi_0124	2.71e-191	531.0	COG1752@1|root,COG1752@2|Bacteria,2GCXT@200918|Thermotogae	200918|Thermotogae	S	PFAM Patatin	-	-	-	ko:K07001	-	-	-	-	ko00000	-	-	-	Patatin
WP_014295654.1	443254.Marpi_0125	0.0	1381.0	COG1196@1|root,COG1196@2|Bacteria	2|Bacteria	D	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	DUF2062,UPF0242
WP_014295655.1	443254.Marpi_0126	0.0	1113.0	COG1470@1|root,COG1470@2|Bacteria,2GDQF@200918|Thermotogae	200918|Thermotogae	S	PEGA domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF4384,PEGA
WP_014295656.1	443254.Marpi_0127	1.36e-95	279.0	COG1846@1|root,COG1846@2|Bacteria,2GD94@200918|Thermotogae	200918|Thermotogae	K	PFAM regulatory protein, MarR	-	-	-	-	-	-	-	-	-	-	-	-	MarR,MarR_2
WP_014295658.1	443254.Marpi_0129	0.0	882.0	COG2265@1|root,COG2265@2|Bacteria,2GCAD@200918|Thermotogae	200918|Thermotogae	J	Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family	-	-	2.1.1.190	ko:K03215	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	TRAM,tRNA_U5-meth_tr
WP_014295659.1	443254.Marpi_0130	0.0	1736.0	COG0058@1|root,COG0058@2|Bacteria,2GCCY@200918|Thermotogae	200918|Thermotogae	G	Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties	-	-	2.4.1.1	ko:K00688	ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931	-	R02111	-	ko00000,ko00001,ko01000	-	GT35	-	DUF3417,Phosphorylase
WP_014295661.1	443254.Marpi_0132	2.95e-146	412.0	COG1974@1|root,COG1974@2|Bacteria	2|Bacteria	K	Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair	-	-	3.4.21.88	ko:K01356	-	M00729	-	-	ko00000,ko00002,ko01000,ko01002,ko03400	-	-	-	HTH_3,Peptidase_S24
WP_014295662.1	443254.Marpi_0134	1.33e-178	497.0	COG1187@1|root,COG1187@2|Bacteria,2GD4S@200918|Thermotogae	200918|Thermotogae	J	Belongs to the pseudouridine synthase RsuA family	-	-	5.4.99.22	ko:K06178	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PseudoU_synth_2,S4
WP_014295663.1	443254.Marpi_0135	1.98e-118	339.0	COG1386@1|root,COG1386@2|Bacteria,2GDE4@200918|Thermotogae	200918|Thermotogae	D	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves	-	-	-	ko:K06024	-	-	-	-	ko00000,ko03036	-	-	-	SMC_ScpB
WP_014295664.1	443254.Marpi_0136	4.47e-155	436.0	COG1354@1|root,COG1354@2|Bacteria,2GDDC@200918|Thermotogae	200918|Thermotogae	D	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves	-	-	-	ko:K05896	-	-	-	-	ko00000,ko03036	-	-	-	SMC_ScpA
WP_014295665.1	443254.Marpi_0137	1.58e-239	657.0	COG0180@1|root,COG0180@2|Bacteria,2GCAA@200918|Thermotogae	200918|Thermotogae	J	PFAM aminoacyl-tRNA synthetase class Ib	trpS	GO:0003674,GO:0003824,GO:0004812,GO:0004830,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006436,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.2	ko:K01867	ko00970,map00970	M00359,M00360	R03664	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_1b
WP_014295666.1	443254.Marpi_0138	1.7e-141	400.0	2CCNJ@1|root,33HEJ@2|Bacteria	2|Bacteria	S	Domain of unknown function (DUF4897)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4897
WP_014295668.1	443254.Marpi_0140	0.0	956.0	COG1003@1|root,COG1003@2|Bacteria,2GCBU@200918|Thermotogae	200918|Thermotogae	E	The glycine cleavage system catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor	gcvPB	-	1.4.4.2	ko:K00283	ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200	-	R01221,R03425	RC00022,RC00929,RC02834,RC02880	ko00000,ko00001,ko01000	-	-	-	GDC-P
WP_014295669.1	443254.Marpi_0141	0.0	884.0	COG0403@1|root,COG0403@2|Bacteria,2GC6V@200918|Thermotogae	200918|Thermotogae	E	The glycine cleavage system catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor	gcvPA	-	1.4.4.2	ko:K00282	ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200	-	R01221,R03425	RC00022,RC00929,RC02834,RC02880	ko00000,ko00001,ko01000	-	-	-	GDC-P
WP_014295670.1	443254.Marpi_0142	9.73e-78	231.0	COG0509@1|root,COG0509@2|Bacteria,2GD57@200918|Thermotogae	200918|Thermotogae	E	The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein	gcvH	-	-	ko:K02437	ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200	M00532	R01221	RC00022,RC02834	ko00000,ko00001,ko00002	-	-	-	GCV_H
WP_014295671.1	443254.Marpi_0143	7.62e-271	740.0	COG0404@1|root,COG0404@2|Bacteria,2GC8B@200918|Thermotogae	200918|Thermotogae	E	The glycine cleavage system catalyzes the degradation of glycine	gcvT	-	2.1.2.10	ko:K00605	ko00260,ko00630,ko00670,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map00670,map01100,map01110,map01130,map01200	M00532	R01221,R02300,R04125	RC00022,RC00069,RC00183,RC02834	ko00000,ko00001,ko00002,ko01000	-	-	-	DUF2007,GCV_T,GCV_T_C
WP_014295672.1	443254.Marpi_0144	2.63e-44	143.0	COG0404@1|root,COG0404@2|Bacteria	443254.Marpi_0144|-	E	The glycine cleavage system catalyzes the degradation of glycine	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014295673.1	443254.Marpi_0145	5.63e-227	625.0	COG0205@1|root,COG0205@2|Bacteria,2GBZ8@200918|Thermotogae	200918|Thermotogae	F	Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis	pfkA	-	2.7.1.11	ko:K00850	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04152,ko05230,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04152,map05230	M00001,M00345	R00756,R03236,R03237,R03238,R03239,R04779	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000,ko01009,ko03019	-	-	-	PFK
